Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2020,"Nick Tropeano","PIT",6.2,27,8.1,2.7,3,0,0.2222,0.0741,0.1481,0.208333333,1.05,0.2778,1,2.6979354470214845,5.647518661294805,12385
2020,"Seth Lugo","NYM",8.1,32,10.8,1.08,10,0,0.3125,0.0313,0.2813,0.193548387,0.84,0.2857,0.7143,1.1079250370214844,2.0518001603935434,12447
2020,"Blake Treinen","LAD",8.1,37,6.48,5.4,1.2,0,0.1622,0.1351,0.027,0.2,1.32,0.24,0.5,3.8679360770214846,4.575842419586529,12572
2020,"Ryne Harper","WSN",6,25,9,1.5,6,3,0.24,0.04,0.2,0.291666666,1.3333,0.3125,0.3846,5.981266530021485,3.942064945399762,12680
2020,"Trevor Bauer","CIN",26.1,101,12.3038,2.7342,4.5,1.0253,0.3564,0.0792,0.2772,0.142857142,0.7975,0.1923,0.9574,3.0340090030214846,3.494504446281716,12703
2020,"Adrian Houser","MIL",24,94,6.375,3.375,1.8889,1.125,0.1809,0.0957,0.0851,0.238095238,1.2083,0.2656,0.8527,4.606266530021485,3.718666020904979,12718
2020,"Sonny Gray","CIN",16.1,73,9.3674,4.9592,1.8889,0,0.2329,0.1233,0.1096,0.222222222,1.4082,0.3043,0.75,2.9030347390214843,4.708914726902551,12768
2020,"Jairo Diaz","COL",6,31,7.5,6,1.25,0,0.1613,0.129,0.0323,0.260869565,1.6667,0.3158,0.7692,4.981266530021485,6.6199320649107305,12774
2020,"Noe Ramirez","LAA",7.2,33,9.3913,4.6956,2,1.1739,0.2424,0.1212,0.1212,0.206896551,1.3043,0.25,0.6977,4.321841136021485,5.1910529766751745,12800
2020,"Matt Wisler","MIN",10.1,47,11.3226,6.9678,1.625,1.7419,0.2766,0.1702,0.1064,0.205128205,1.5484,0.25,1,5.470521334021485,5.999140290928902,12804
2020,"Shawn Armstrong","BAL",5.2,20,9.5294,1.5882,6,1.5882,0.3,0.05,0.25,0.157894736,0.7059,0.1667,0.7692,3.8538113970214845,3.64176414780458,12857
2020,"Matt Barnes","BOS",7.1,40,11.0455,4.9091,2.25,3.6818,0.225,0.1,0.125,0.34375,2.0455,0.3636,0.5469,8.466139188021485,5.02495861399197,12863
2020,"Tyler Anderson","SFG",21.1,100,6.75,5.0625,1.3333,1.2656,0.16,0.12,0.04,0.317647058,1.8281,0.3529,0.6145,5.304186566021485,6.51783636101459,12880
2020,"Dylan Bundy","LAA",21.1,82,9.7031,0.4219,23,0.4219,0.2805,0.0122,0.2683,0.177215189,0.7031,0.2364,0.7051,2.022931440021485,3.349232174245308,12917
2020,"Archie Bradley","ARI",5.2,20,11.1176,1.5882,7,0,0.35,0.05,0.3,0.210526315,0.8823,0.3333,0.8,1.2067681460214845,2.2477965962487745,12918
2020,"Joe Musgrove","PIT",9,44,9,8,1.125,2,0.2045,0.1818,0.0227,0.314285714,2.1111,0.36,0.679,6.703488752021485,6.2179759810368225,12970
2020,"Colten Brewer","BOS",12.1,59,7.2973,6.5676,1.1111,2.9189,0.1695,0.1525,0.0169,0.28,1.8649,0.2778,0.8621,7.931729909021485,5.628760201765157,12997
2020,"Anthony DeSclafani","CIN",15.1,59,5.8696,2.9348,2,0,0.1695,0.0847,0.0847,0.150943396,0.8478,0.186,0.8571,3.0174981310214846,4.55642215227607,13050
2020,"Yu Darvish","CHC",13,52,8.3077,2.0769,4,0,0.2308,0.0577,0.1731,0.25,1.1538,0.3243,0.9333,1.9940870440214846,3.809224250683418,13074
2020,"Gerrit Cole","NYY",21.1,87,13.0781,2.5313,5.1667,2.5313,0.3563,0.069,0.2874,0.2,1.0313,0.2326,0.7534,4.882310906021485,3.714782363330099,13125
2020,"Zach Davies","SDP",27.2,109,7.8072,2.2771,3.4286,0.9759,0.2202,0.0642,0.156,0.207920792,1.012,0.24,0.5462,3.5816676140214847,4.091043987958298,13183
2020,"Michael Fulmer","DET",6,28,15,4.5,3.3333,1.5,0.3571,0.1071,0.25,0.333333333,1.8333,0.5385,0.6604,3.981266530021485,2.4700660775105163,13218
2020,"Ross Stripling","LAD",15,66,7.2,4.2,1.7143,2.4,0.1818,0.1061,0.0758,0.24137931,1.4,0.2381,0.7317,6.614599863021485,6.0319845378398895,13273
2020,"Steven Matz","NYM",8.1,41,10.8,3.24,3.3333,3.24,0.2439,0.0732,0.1707,0.333333333,1.8,0.36,0.3704,6.507946637021485,3.9516469446609372,13361
2020,"Dylan Floro","LAD",8.1,32,6.48,2.16,3,0,0.1875,0.0625,0.125,0.25,1.08,0.2917,1,2.4279303170214845,3.843743002117013,13394
2020,"Sam Selman","SFG",7,24,9,2.5714,3.5,0,0.2917,0.0833,0.2083,0.09090909,0.5714,0.1333,1,2.0050760550214846,4.2523887872695925,13397
2020,"Felix Pena","LAA",8,31,12.375,2.25,5.5,0,0.3548,0.0645,0.2903,0.172413793,0.875,0.2778,0.7143,1.1479331970214846,2.6227321781218054,13403
